MMSI,DepartureTime,LATd,LONd,ArrivalTime,LATa,LONa,AVGSPDkmph,DistanceKm,VesselType,Length,Width,Draft
405689000,2018-03-03 19:54:00,61.24875,21.48907,2018-03-05 3:08:00,65.54472,22.286,18.08,572.23484,70.00,81.00,11.00,4.90
405689000,2018-03-05 15:32:00,65.54472,22.286,2018-03-09 16:34:00,54.36598,10.142,17.15,1671.22533,70.00,81.00,11.00,4.90
405689000,2018-03-14 16:47:00,54.3661,10.14278,2018-03-16 9:36:00,54.69007,20.19752,16.9,696.97859,70.00,81.00,11.00,4.90
405689000,2018-03-18 23:53:00,54.69122,20.20063,2018-03-21 13:11:00,63.08452,21.55683,18.4,1135.35439,70.00,81.00,11.00,4.90
405689000,2018-03-24 21:18:00,63.08448,21.55682,2018-03-25 12:56:00,64.65947,24.41072,19.34,310.46735,70.00,81.00,11.00,4.90
405689000,2018-03-26 4:08:00,64.65945,24.41075,2018-03-28 12:49:00,56.52258,20.99048,18.6,1061.8372,70.00,81.00,11.00,4.90
405689000,2018-08-04 5:06:00,54.36587,10.14293,2018-08-05 14:40:00,54.38792,18.66558,19.24,653.86075,70.00,81.00,11.00,4.90
405689000,2018-08-06 18:35:00,54.38792,18.66557,2018-08-09 6:17:00,63.08422,21.55775,17.98,1080.77767,70.00,81.00,11.00,4.90
405689000,2018-08-14 22:20:00,63.8432,23.02353,2018-08-24 2:03:00,53.90235,11.46157,11.56,2544.08816,70.00,81.00,11.00,4.90
405689000,2018-08-24 14:40:00,53.90235,11.4615,2018-08-27 22:56:00,64.22188,23.71423,19.06,1537.84591,70.00,81.00,11.00,4.90
405689000,2018-08-29 17:02:00,65.5444,22.28612,2018-09-01 10:27:00,59.42203,27.74017,18.16,1195.71727,70.00,81.00,11.00,4.90
405689000,2018-09-04 21:45:00,60.21292,25.19948,2018-09-07 22:17:00,54.36578,10.1434,16.51,1204.08307,70.00,81.00,11.00,4.90
405689000,2018-10-24 16:33:00,59.41437,10.4942,2018-10-30 1:35:00,60.79378,21.33762,11.6,1501.58634,70.00,81.00,11.00,4.90
405689000,2018-10-31 14:41:00,60.69035,20.97473,2018-11-01 19:07:00,60.21667,25.1886,18.82,543.05043,70.00,81.00,11.00,4.90
405689000,2018-11-03 17:26:00,60.21652,25.18828,2018-11-05 4:38:00,55.64835,21.15735,18.5,658.80526,70.00,81.00,11.00,4.90
405689000,2018-11-05 13:57:00,55.64835,21.15732,2018-11-06 0:48:00,54.64222,19.80715,16.44,185.20015,70.00,81.00,11.00,4.90
405689000,2018-11-10 4:12:00,54.69043,20.19772,2018-11-12 10:03:00,62.36497,21.21535,17.84,968.17555,70.00,81.00,11.00,4.90
405689000,2018-11-13 3:44:00,62.36497,21.21533,2018-11-14 20:37:00,59.52642,26.54568,17.16,708.64467,70.00,81.00,11.00,4.90
405689000,2018-11-15 1:28:00,59.52643,26.54568,2018-11-17 19:33:00,63.08452,21.55695,9.08,603.59625,70.00,81.00,11.00,4.90
405691000,2018-10-03 12:27:00,58.08638,11.80408,2018-10-08 1:48:00,57.9231,11.35332,5.71,157.54119,80.00,179.00,29.00,10.00
409014000,2018-01-19 17:41:00,56.41863,10.93014,2018-01-20 12:31:00,54.08584,11.41659,14.73,283.58104,70.00,87.00,10.00,4.60
409014000,2018-01-23 22:40:00,53.9025,11.45984,2018-01-24 13:31:00,55.63721,13.0143,15.83,241.75689,70.00,87.00,10.00,4.60
409014000,2018-01-28 20:41:00,55.85461,12.83106,2018-01-29 16:21:00,54.36582,10.14108,15.72,315.81245,70.00,87.00,10.00,4.60
409014000,2018-02-02 10:19:00,54.36579,10.14306,2018-02-03 5:00:00,56.14472,10.22127,12.87,245.9428,70.00,87.00,10.00,4.60
409014000,2018-02-05 3:12:00,55.41831,10.37909,2018-02-05 22:06:00,54.1574,12.12205,12.35,238.6092,70.00,87.00,10.00,4.60
409014000,2018-02-09 0:07:00,54.15161,12.12258,2018-02-09 14:20:00,55.04234,9.42397,14.48,211.94838,70.00,87.00,10.00,4.60
409014000,2018-02-11 20:39:00,55.04231,9.42399,2018-02-12 15:42:00,56.88944,12.47966,16,311.60661,70.00,87.00,10.00,4.60
409014000,2018-02-13 0:13:00,56.88936,12.47944,2018-02-13 13:11:00,55.47421,10.5381,15.19,203.30808,70.00,87.00,10.00,4.60
409014000,2018-02-13 22:33:00,55.47419,10.5381,2018-02-14 12:31:00,55.85405,12.83217,14.12,203.14473,70.00,87.00,10.00,4.60
409014000,2018-02-14 22:35:00,55.85404,12.8322,2018-02-15 16:39:00,54.36555,10.14106,17.02,314.74169,70.00,87.00,10.00,4.60
409014000,2018-02-19 22:37:00,54.36609,10.14308,2018-02-20 14:53:00,56.14461,10.22116,15.35,256.11965,70.00,87.00,10.00,4.60
409014000,2018-02-20 23:27:00,56.14463,10.2212,2018-02-21 15:46:00,54.15046,12.12325,17.26,288.89788,70.00,87.00,10.00,4.60
409014000,2018-02-22 18:44:00,54.15044,12.12324,2018-02-23 12:58:00,55.49045,9.4862,12.98,242.14385,70.00,87.00,10.00,4.60
409014000,2018-02-27 22:57:00,56.24912,10.35129,2018-02-28 11:21:00,55.85404,12.8321,14.88,190.67232,70.00,87.00,10.00,4.60
409014000,2018-02-28 19:13:00,55.85404,12.83211,2018-03-04 12:32:00,54.36553,10.14302,3.72,333.91089,70.00,87.00,10.00,4.60
409014000,2018-03-04 13:27:00,54.36554,10.143,2018-03-05 6:51:00,55.67797,12.64013,16.46,293.34156,70.00,87.00,10.00,4.60
409014000,2018-03-06 20:57:00,55.42812,10.39957,2018-03-07 13:10:00,57.44138,10.55212,14.8,246.14016,70.00,87.00,10.00,4.60
409014000,2018-03-08 18:27:00,56.41953,10.93083,2018-03-09 12:27:00,54.36611,10.14105,14.5,266.97526,70.00,87.00,10.00,4.60
409014000,2018-03-12 20:15:00,55.55799,9.73906,2018-03-13 13:00:00,54.15088,12.123,14.2,243.68136,70.00,87.00,10.00,4.60
409014000,2018-03-14 5:21:00,54.15088,12.12299,2018-03-15 12:09:00,58.13709,12.11838,15.36,479.38328,70.00,87.00,10.00,4.60
409014000,2018-03-22 2:55:00,58.13753,12.119,2018-03-22 14:55:00,56.88941,12.47964,14.52,180.28337,70.00,87.00,10.00,4.60
409014000,2018-03-24 19:38:00,56.88933,12.47943,2018-03-25 11:07:00,55.47397,10.53808,13.08,207.92458,70.00,87.00,10.00,4.60
409014000,2018-03-26 21:37:00,55.85404,12.83206,2018-03-27 17:04:00,54.36586,10.14098,16,318.03593,70.00,87.00,10.00,4.60
409014000,2018-03-29 18:57:00,54.36591,10.14024,2018-03-30 12:21:00,55.26544,11.20948,7.91,141.04533,70.00,87.00,10.00,4.60
409014000,2018-03-31 16:34:00,55.20915,11.24489,2018-04-01 3:12:00,56.14597,10.23014,12.37,136.73593,70.00,87.00,10.00,4.60
409014000,2018-04-01 18:16:00,56.14597,10.23016,2018-04-02 4:32:00,55.89315,12.77373,17.04,182.0576,70.00,87.00,10.00,4.60
409014000,2018-08-28 19:07:00,55.45666,12.19663,2018-08-29 9:52:00,54.08627,11.3998,13.44,203.8472,70.00,87.00,10.00,4.60
409014000,2018-08-30 17:35:00,53.89974,11.46075,2018-09-01 9:52:00,54.6944,20.42988,15.98,650.46965,70.00,87.00,10.00,4.60
409014000,2018-09-02 1:56:00,54.69442,20.42989,2018-09-03 9:29:00,55.09556,14.69541,12.49,399.22193,70.00,87.00,10.00,4.60
409014000,2018-09-04 17:18:00,55.09539,14.69328,2018-09-05 23:28:00,56.46005,10.05781,13.4,409.81224,70.00,87.00,10.00,4.60
409014000,2018-09-06 18:28:00,56.46047,10.05925,2018-09-09 11:30:00,58.59454,16.19586,14.33,938.10346,70.00,87.00,10.00,4.60
409014000,2018-09-11 16:55:00,58.59447,16.19479,2018-09-13 23:34:00,56.14303,10.21921,16.16,889.6265,70.00,87.00,10.00,4.60
409014000,2018-09-15 20:59:00,56.14299,10.2192,2018-09-16 10:27:00,54.83203,11.12829,13.34,185.20407,70.00,87.00,10.00,4.60
409014000,2018-09-16 21:16:00,54.83204,11.12827,2018-09-17 10:21:00,56.41967,10.93092,15.37,207.53486,70.00,87.00,10.00,4.60
409014000,2018-09-17 18:41:00,56.41971,10.93092,2018-09-20 13:20:00,57.12512,23.88452,15.3,1026.44064,70.00,87.00,10.00,4.60
409014000,2018-09-21 15:34:00,57.00635,24.11453,2018-09-24 9:41:00,54.36578,10.14331,15.6,1038.31879,70.00,87.00,10.00,4.60
409014000,2018-10-07 17:32:00,59.18244,10.95412,2018-10-09 21:12:00,55.70538,9.55079,9.91,516.04661,70.00,87.00,10.00,4.60
409014000,2018-10-10 19:37:00,55.70535,9.55095,2018-10-13 10:14:00,55.71049,21.12284,14.27,899.34886,70.00,87.00,10.00,4.60
409014000,2018-10-14 15:05:00,55.71053,21.1228,2018-10-16 15:30:00,54.36587,10.14271,15.61,762.0794,70.00,87.00,10.00,4.60
409014000,2018-10-22 18:27:00,56.42017,10.9313,2018-10-23 9:46:00,55.85431,12.83117,9.08,142.7933,70.00,87.00,10.00,4.60
409014000,2018-10-23 18:44:00,55.85432,12.83119,2018-10-24 17:30:00,54.36595,10.14225,13.74,318.52592,70.00,87.00,10.00,4.60
409014000,2018-10-26 18:42:00,54.3665,10.14015,2018-10-27 15:33:00,54.30433,13.11088,16.55,351.89382,70.00,87.00,10.00,4.60
409014000,2018-10-28 18:22:00,54.30434,13.1109,2018-10-30 0:57:00,55.47641,10.53961,14.95,463.48817,70.00,87.00,10.00,4.60
409014000,2018-11-04 17:47:00,55.67483,11.09965,2018-11-05 10:07:00,54.36579,10.14327,11.49,192.49532,70.00,87.00,10.00,4.60
409014000,2018-11-27 17:27:00,56.14389,10.22482,2018-11-29 22:11:00,54.69136,20.1996,14.48,769.67106,70.00,87.00,10.00,4.60
409014000,2018-12-01 16:42:00,54.69063,20.20187,2018-12-03 12:56:00,56.89494,12.49107,15.75,703.07466,70.00,87.00,10.00,4.60
409014000,2018-12-23 11:06:00,54.76174,11.86667,2018-12-29 12:50:00,55.33962,10.9884,4.74,694.17858,70.00,87.00,10.00,4.60
409014000,2018-12-30 18:33:00,55.33955,10.98819,2018-12-31 9:02:00,55.89813,12.76904,13.87,206.71622,70.00,87.00,10.00,4.60
409014000,2019-01-01 19:41:00,55.85958,12.82901,2019-01-03 12:19:00,55.64416,21.16262,15.29,627.82986,70.00,87.00,10.00,4.60
409030000,2018-02-08 10:32:00,59.3533,18.11113,2018-02-08 10:07:00,59.88103,30.23201,17.67,744.94695,70.00,105.00,14.00,4.90
409098000,2018-03-01 16:40:00,56.0289,12.69413,2018-03-04 7:31:00,59.88214,30.19679,21.4,1354.13866,70.00,150.00,22.00,7.60
409139000,2018-11-05 11:36:00,54.53429,18.52702,2018-11-03 12:52:00,59.87007,30.21084,23.03,1066.91474,70.00,142.00,20.00,9.30
409139000,2018-08-27 20:41:00,54.5294,18.55638,2018-08-29 20:59:00,59.90756,30.23053,22.07,1075.57505,70.00,142.00,20.00,9.30
409139000,2018-03-14 8:40:00,59.4604,24.65114,2018-03-15 10:14:00,59.90882,30.23222,14.54,377.8861,70.00,142.00,20.00,9.30
409155000,2018-08-18 21:57:00,55.71088,12.60333,2018-08-24 21:09:00,59.88213,30.19682,9.24,1326.58528,70.00,139.00,21.00,8.30
409204000,2018-11-07 10:00:00,54.36578,10.1407,2018-11-11 9:20:00,59.87089,30.20769,17.29,1655.18963,70.00,139.00,22.00,8.30
409204000,2018-12-15 6:20:00,54.52747,10.29556,2018-12-22 21:27:00,59.87088,30.2075,9.2,1688.18009,70.00,139.00,22.00,8.30
409204000,2018-11-27 15:03:00,54.36585,10.14021,2018-12-01 21:17:00,59.87091,30.20766,16.06,1648.94912,70.00,139.00,22.00,8.30
409207000,2018-02-27 12:23:00,54.36608,10.14286,2018-03-02 8:56:00,59.88681,30.20054,21.18,1460.57668,70.00,99.00,17.00,6.10
409273000,2018-03-08 4:54:00,59.17421,17.6658,2018-03-10 12:17:00,59.87161,30.21389,14.2,792.63297,70.00,88.00,14.00,4.70
409273000,2018-11-04 14:45:00,54.36586,10.14018,2018-11-07 21:39:00,59.89731,30.21748,18.38,1458.14609,70.00,88.00,14.00,4.70
409273000,2018-01-24 10:41:00,59.5897,16.52039,2018-01-26 19:55:00,59.89226,30.21577,15.35,885.05242,70.00,88.00,14.00,4.70
409313000,2018-09-27 19:59:00,55.474,10.53804,2018-10-01 11:57:00,59.90364,30.2255,17.21,1521.30666,70.00,87.00,12.00,4.90
410207000,2018-09-12 5:31:00,54.36575,10.13992,2018-09-14 21:30:00,59.86892,30.21501,22.7,1462.16712,70.00,150.00,22.00,7.60
410207000,2018-09-03 0:47:00,54.36631,10.13991,2018-09-05 9:15:00,59.88096,30.19909,25.63,1457.99392,70.00,150.00,22.00,7.60
405689000,2018-11-18 14:01:00,63.08448,21.55698,2018-11-19 2:06:00,61.6319,21.38418,18.87,235.9,70.00,81.00,11.00,4.90
405689000,2018-11-28 2:11:00,54.15282,12.12185,2018-12-01 10:31:00,64.22325,23.71115,18.24,1473.13,70.00,81.00,11.00,4.90
405689000,2018-12-02 12:39:00,64.22342,23.71072,2018-12-03 7:53:00,65.46393,22.49977,14.73,289.45,70.00,81.00,11.00,4.90
405689000,2018-12-08 23:37:00,65.54707,22.2546,2018-12-10 10:53:00,61.21037,17.16452,16,571.28,70.00,81.00,11.00,4.90
405689000,2018-12-11 7:35:00,61.21033,17.16455,2018-12-12 13:02:00,60.01435,23.93005,18.55,554.03,70.00,81.00,11.00,4.90
405689000,2018-12-12 23:38:00,60.01427,23.93002,2018-12-13 11:16:00,59.52587,26.54515,16,192.79,70.00,81.00,11.00,4.90
405689000,2018-12-15 0:57:00,59.52585,26.54508,2018-12-17 9:33:00,62.35192,21.21457,12.98,740.03,70.00,81.00,11.00,4.90
410169000,2018-08-30 14:54:00,55.5577,9.74507,2018-09-01 20:29:00,59.87095,30.20769,29.48,1592.14,70.00,150.00,22.00,7.60
410169000,2018-10-10 5:36:00,54.36619,10.14073,2018-10-12 8:58:00,59.87091,30.20781,28.22,1461.72,70.00,150.00,22.00,7.60
410167000,2018-12-04 19:36:00,60.41855,26.91433,2018-12-05 9:44:00,59.8709,30.20807,14.34,208.64,70.00,140.00,19.00,6.90
410167000,2018-12-11 0:31:00,60.4184,26.91473,2018-12-12 14:40:00,59.87083,30.20808,8.03,309.6,70.00,140.00,19.00,6.90
410053000,2018-12-01 0:18:00,58.76503,17.82636,2018-12-03 10:55:00,59.92861,29.77137,12.21,720.98,70.00,104.00,14.00,5.60
410047000,2018-03-09 12:44:00,54.36991,10.10825,2018-03-12 20:28:00,59.93724,29.69032,18.42,1476.15,70.00,108.00,14.00,5.50
410035000,2018-08-11 19:13:00,54.36586,10.14042,2018-08-14 19:16:00,59.87005,30.21073,20.26,1468.6,70.00,150.00,22.00,7.60
410035000,2018-09-08 3:04:00,54.36571,10.14155,2018-09-10 19:36:00,60.0048,29.71521,22.1,1435.68,70.00,150.00,22.00,7.60
410035000,2018-01-31 16:01:00,54.36563,10.14206,2018-02-03 22:15:00,59.8923,30.22621,18.64,1466.18,70.00,150.00,22.00,7.60
410035000,2018-11-10 18:55:00,54.36573,10.14406,2018-11-27 21:20:00,59.87099,30.20761,3.6,1481.96,70.00,150.00,22.00,7.60
410035000,2018-12-11 22:34:00,54.36641,10.14047,2018-12-14 9:47:00,59.86994,30.21128,24.5,1460.93,70.00,150.00,22.00,7.60
410008000,2018-03-21 6:46:00,54.36594,10.14078,2018-03-23 14:11:00,60.00482,29.71533,25.72,1436.16,70.00,139.00,21.00,6.90
409792000,2018-08-08 18:14:00,54.53284,10.30149,2018-08-14 21:57:00,59.87416,30.19658,10.22,1515.1,70.00,150.00,22.00,8.10
409792000,2018-09-02 18:55:00,54.36589,10.14001,2018-09-05 22:07:00,59.87332,30.19825,19.47,1472.09,70.00,150.00,22.00,8.10
409792000,2018-09-19 2:11:00,59.49103,24.96835,2018-09-19 21:30:00,59.87406,30.19676,16.7,329.5,70.00,150.00,22.00,8.10
409792000,2018-12-30 14:41:00,54.36643,10.14013,2019-01-02 9:21:00,59.88248,30.19039,21.73,1457.63,70.00,150.00,22.00,8.10
409777000,2018-01-23 3:59:00,54.36585,10.14325,2018-01-31 20:16:00,59.88244,30.19039,7.58,1581.48,70.00,183.00,24.00,9.50
409777000,2018-08-23 19:21:00,54.36638,10.14075,2018-08-26 20:12:00,59.87096,30.20748,20.16,1476.99,70.00,183.00,24.00,9.50
409777000,2018-09-04 8:04:00,54.36639,10.14072,2018-09-07 7:58:00,59.87093,30.20757,20.42,1476.92,70.00,183.00,24.00,9.50
409207000,2018-02-27 12:23:00,54.36608,10.14286,2018-03-02 8:56:00,59.88681,30.20054,21.18,1460.58,70.00,99.00,17.00,6.10
409662000,2018-02-05 14:21:00,60.01556,23.92767,2018-02-06 10:35:00,59.92853,29.77129,18.29,377.67,70.00,88.00,12.00,5.30
409590000,2018-10-24 15:58:00,55.67431,21.14349,2018-10-26 9:50:00,59.87401,30.19681,22.3,943.05,70.00,146.00,22.00,7.10
409350000,2018-01-19 8:39:00,55.70143,12.60139,2018-01-22 8:50:00,59.88081,30.19915,18.09,1313.68,70.00,124.00,20.00,7.40
410605000,2018-12-06 16:20:00,54.36525,10.14393,2018-12-09 7:44:00,59.887,30.20045,22.87,1459.18,70.00,131.00,17.00,6.90
410605000,2018-12-14 11:01:00,54.36643,10.14005,2018-12-20 20:31:00,59.87028,30.2094,9.6,1477.4,70.00,131.00,17.00,6.90
410605000,2018-02-08 11:12:00,54.36578,10.1442,2018-02-10 20:27:00,59.88687,30.20039,25.37,1463.23,70.00,131.00,17.00,6.90
410585000,2018-02-07 20:18:00,54.36624,10.14039,2018-02-10 8:31:00,59.8921,30.22588,24.19,1466.47,70.00,150.00,22.00,7.60
410585000,2018-03-07 23:18:00,54.36579,10.13974,2018-03-10 9:04:00,59.89231,30.22594,25.21,1466.9,70.00,150.00,22.00,7.60
410521000,2018-01-15 21:32:00,54.54409,18.51169,2018-01-18 8:16:00,59.88076,30.19925,20.17,1192.83,70.00,137.00,20.00,7.40
410521000,2018-01-22 8:38:00,54.38711,18.71845,2018-01-25 8:44:00,59.88003,30.20087,16.48,1195.36,70.00,137.00,20.00,7.40
410521000,2018-01-29 3:36:00,54.38718,18.71843,2018-01-31 11:14:00,59.87408,30.19728,20,1121.45,70.00,137.00,20.00,7.40
410474000,2018-03-29 18:24:00,54.36548,10.14278,2018-04-02 22:47:00,59.87013,30.21064,14.6,1471.24,70.00,86.00,12.00,4.30
410359000,2018-09-23 18:43:00,54.54418,18.51133,2018-10-15 21:30:00,59.87327,30.19849,5.05,2679.96,70.00,150.00,22.00,7.60
410359000,2018-10-19 20:16:00,55.67418,21.14357,2018-10-22 9:16:00,59.87408,30.20073,15.03,923.26,70.00,150.00,22.00,7.60
410359000,2018-10-25 18:34:00,55.67427,21.14355,2018-10-27 9:32:00,59.87407,30.1967,23.4,921.65,70.00,150.00,22.00,7.60
410248000,2018-12-15 2:32:00,54.3863,18.71707,2018-12-18 9:17:00,59.87105,30.2075,13.98,1106.59,70.00,140.00,19.00,6.90
410248000,2018-12-22 23:22:00,54.54438,18.5113,2018-12-25 20:17:00,59.8802,30.20083,15.92,1103.85,70.00,140.00,19.00,6.90
410248000,2018-12-30 19:07:00,54.38697,18.71823,2019-01-02 9:32:00,59.88167,30.19783,17.85,1121.63,70.00,140.00,19.00,6.90
411135000,2018-10-12 18:05:00,54.36594,10.14347,2018-10-15 9:41:00,59.88389,30.18061,22.86,1463.82,80.00,176.00,27.00,10.60
409759000,2018-02-05 18:27:00,59.42403,27.73996,2018-02-27 4:41:00,59.88297,30.16521,7.05,3629.22,80.00,227.00,43.00,14.40
411204290,2018-08-05 13:58:00,61.30142,17.1197,2018-08-07 21:02:00,59.89114,30.2142,15.41,855.16,70.00,79.00,11.00,3.80
410974000,2018-02-06 16:23:00,53.88001,10.69055,2018-02-11 12:49:00,59.87159,30.21388,12.36,1444.93,70.00,88.00,14.00,4.70
410974000,2018-08-18 15:15:00,60.4819,26.97503,2018-08-19 11:51:00,59.8716,30.21382,10.11,212.52,70.00,88.00,14.00,4.70
410974000,2018-10-10 2:38:00,60.48292,26.97431,2018-10-10 15:37:00,59.87154,30.21394,16.05,215.09,70.00,88.00,14.00,4.70
410925000,2018-10-12 5:05:00,54.3664,10.14029,2018-10-14 9:00:00,59.88259,30.1904,27.87,1458.62,70.00,168.00,26.00,8.60
410925000,2018-09-26 12:29:00,54.36578,10.14165,2018-09-28 20:21:00,59.88699,30.20075,25.95,1460.6,70.00,168.00,26.00,8.60
410925000,2018-10-27 2:36:00,54.36587,10.14103,2018-10-29 19:48:00,59.88701,30.20057,22.43,1471.96,70.00,168.00,26.00,8.60
410925000,2018-09-04 14:46:00,54.36574,10.1419,2018-09-06 20:11:00,59.88096,30.1994,27.37,1473.68,70.00,168.00,26.00,8.60
410925000,2018-03-26 10:33:00,54.36591,10.14076,2018-03-28 11:52:00,59.8789,30.20268,29.38,1461.23,70.00,168.00,26.00,8.60
410925000,2018-03-09 20:06:00,54.36579,10.14159,2018-03-12 9:04:00,59.87891,30.20266,24.01,1474,70.00,168.00,26.00,8.60
410925000,2018-02-25 9:13:00,54.36588,10.14103,2018-02-27 9:10:00,59.88227,30.19693,30.18,1459.64,70.00,168.00,26.00,8.60
410925000,2018-02-11 7:39:00,54.36629,10.14115,2018-02-13 20:41:00,59.88088,30.1996,24.03,1476.58,70.00,168.00,26.00,8.60
410925000,2018-01-28 8:16:00,54.36586,10.14119,2018-01-30 9:21:00,59.87892,30.20276,29.5,1460.64,70.00,168.00,26.00,8.60
410925000,2018-11-04 11:00:00,54.36579,10.1429,2018-11-13 10:00:00,59.88246,30.19324,6.88,1482.51,70.00,168.00,26.00,8.60
410925000,2018-12-08 17:41:00,54.36604,10.13987,2018-12-12 12:58:00,59.88096,30.19939,17.35,1591.35,70.00,168.00,26.00,8.60
410605000,2018-02-20 8:33:00,54.36527,10.14392,2018-02-22 21:09:00,59.8861,30.20162,23.94,1460.83,70.00,131.00,17.00,6.90
410605000,2018-12-25 1:57:00,54.36628,10.1407,2019-01-01 12:46:00,59.88678,30.20057,8.25,1477.93,70.00,131.00,17.00,6.90
410605000,2018-08-03 3:26:00,54.36555,10.14195,2018-08-05 20:37:00,59.88615,30.20175,23.54,1544.08,70.00,131.00,17.00,6.90
410605000,2018-08-27 14:15:00,54.36562,10.14143,2018-08-29 20:21:00,59.86947,30.2123,26.83,1462.86,70.00,131.00,17.00,6.90
410605000,2018-10-11 16:46:00,54.36527,10.14393,2018-10-14 11:30:00,59.88603,30.20155,21.85,1467.86,70.00,131.00,17.00,6.90
410605000,2018-10-22 19:54:00,54.36548,10.14225,2018-10-25 9:35:00,59.88686,30.2005,23.52,1460.82,70.00,131.00,17.00,6.90
410605000,2018-11-02 15:57:00,54.36537,10.14347,2018-11-05 7:57:00,59.8869,30.20037,22.77,1466.468,70.00,131.00,17.00,6.90
410605000,2018-11-09 2:36:00,54.36633,10.14032,2018-11-27 20:49:00,59.88457,30.2044,10.58,4772.07,70.00,131.00,17.00,6.90
405723000,2018-10-21 16:24:00,54.36616,10.14253,2018-10-22 9:10:00,55.61821,13.00096,17.94,308.39,70.00,88.00,13.00,5.60
405723000,2018-10-22 19:58:00,55.61822,13.00097,2018-10-24 0:55:00,54.52591,18.61199,18.04,529.76,70.00,88.00,13.00,5.60
409010000,2018-03-02 13:26:00,54.366,10.14037,2018-03-05 3:29:00,55.71295,21.11993,12.2,762.5,70.00,88.00,12.00,5.30
405723000,2018-11-28 23:05:00,54.70045,20.4662,2018-11-30 15:46:00,54.36633,10.13997,17.39,714.75,70.00,88.00,13.00,5.60
405723000,2018-10-25 1:34:00,54.54444,18.50756,2018-10-26 4:31:00,57.0061,24.11396,22.13,605.82,70.00,88.00,13.00,5.60
409010000,2018-01-29 11:27:00,54.36559,10.14271,2018-01-31 14:44:00,57.04888,24.02704,20,1034.26,70.00,88.00,12.00,5.30
409010000,2018-02-01 16:28:00,57.04895,24.02686,2018-02-03 20:52:00,54.36555,10.14091,19.55,1032.8,70.00,88.00,12.00,5.30
409010000,2018-03-08 16:57:00,55.66838,21.14651,2018-03-10 6:06:00,57.11715,23.87214,11.35,426.46,70.00,88.00,12.00,5.30
409010000,2018-08-22 20:27:00,56.65801,12.85791,2018-08-24 18:03:00,57.049,24.02693,21.46,987.55,70.00,88.00,12.00,5.30
409010000,2018-10-19 13:33:00,54.36582,10.14135,2018-10-20 5:09:00,55.8552,9.87366,15.19,243.36,70.00,88.00,12.00,5.30
409010000,2018-10-21 19:59:00,55.85517,9.8732,2018-10-22 11:03:00,55.67904,12.64221,16.72,258.95,70.00,88.00,12.00,5.30
409010000,2018-10-27 21:10:00,55.85884,12.83027,2018-10-29 16:41:00,57.0069,24.1166,20.49,900.2,70.00,88.00,12.00,5.30
409010000,2018-10-31 22:05:00,57.04897,24.02689,2018-11-03 2:39:00,54.36612,10.14108,19.38,1027.14,70.00,88.00,12.00,5.30
409010000,2018-12-31 4:27:00,55.69545,21.13255,2019-01-02 9:20:00,59.90378,30.22588,17.43,928.87,70.00,88.00,12.00,5.30
409030000,2018-01-19 1:00:00,55.71672,21.11288,2018-01-20 13:58:00,55.5097,12.67807,15.19,567.67,70.00,105.00,14.00,4.90
409030000,2018-01-23 16:52:00,55.68562,12.63012,2018-01-25 21:19:00,57.32875,23.23025,15.44,816.18,70.00,105.00,14.00,4.90
409030000,2018-01-27 20:13:00,57.33548,23.13082,2018-01-28 19:32:00,59.35363,18.11112,17.75,421.34,70.00,105.00,14.00,4.90
409030000,2018-01-29 15:52:00,59.35365,18.1111,2018-01-30 17:01:00,57.75528,24.35298,17.95,459.03,70.00,105.00,14.00,4.90
409030000,2018-01-31 13:02:00,57.7553,24.353,2018-02-01 17:36:00,59.35365,18.11108,15.9,460.83,70.00,105.00,14.00,4.90
409030000,2018-02-02 18:26:00,59.35365,18.11108,2018-02-03 4:11:00,60.17018,18.48198,16.23,165.03,70.00,105.00,14.00,4.90
409030000,2018-02-05 2:59:00,60.16925,18.48697,2018-02-05 17:19:00,59.35332,18.11112,12.14,179.03,70.00,105.00,14.00,4.90
409030000,2018-02-06 16:23:00,59.3533,18.11113,2018-02-08 10:07:00,59.88103,30.23201,17.67,744.95,70.00,105.00,14.00,4.90
409030000,2018-02-10 13:28:00,59.88103,30.23195,2018-02-12 16:14:00,59.3615,17.82185,16.67,853.49,70.00,105.00,14.00,4.90
409030000,2018-02-13 17:52:00,59.36167,17.82167,2018-02-14 23:21:00,58.38182,24.47773,18.02,538.97,70.00,105.00,14.00,4.90
409030000,2018-02-15 13:31:00,58.3818,24.47775,2018-02-18 5:51:00,54.36577,10.14127,16.12,1043.8,70.00,105.00,14.00,4.90
409030000,2018-02-26 11:35:00,59.17505,17.66375,2018-02-27 15:58:00,56.53207,20.99622,13.31,383.2,70.00,105.00,14.00,4.90
409030000,2018-03-04 21:39:00,59.35363,18.11098,2018-03-05 22:03:00,58.38357,24.47862,19.73,489.6,70.00,105.00,14.00,4.90
409030000,2018-03-06 21:58:00,58.38367,24.47863,2018-03-09 10:28:00,54.36612,10.14113,17.06,1039.47,70.00,105.00,14.00,4.90
409030000,2018-03-16 17:00:00,54.36575,10.13978,2018-03-19 11:00:00,60.14702,18.82798,15.64,1039.38,70.00,105.00,14.00,4.90
409030000,2018-03-21 21:15:00,59.35328,18.11115,2018-03-22 21:10:00,57.7553,24.35302,18.82,458.04,70.00,105.00,14.00,4.90
409030000,2018-03-25 7:58:00,57.75527,24.35307,2018-04-02 13:28:00,57.7553,24.35302,10.51,2081.04,70.00,105.00,14.00,4.90
